x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,label
1.3144125938415527,-0.17850355803966522,1.3107761144638062,-0.22389087080955505,1.294006109237671,-0.24814915657043457,1.2234028577804565,-0.3311590254306793,1.1548237800598145,-0.36295798420906067,1.0103927850723267,-0.21023595333099365,0.9417417645454407,-0.22470155358314514,0.8658185601234436,0.2750312089920044,0.7624761462211609,0.39421722292900085,0.7962523698806763,0.8025246858596802,0.7684072256088257,0.9698822498321533,0.015293517149984837,0.051686231046915054,-0.015293517149984837,-0.0516863651573658,-0.6343022584915161,0.24869710206985474,-0.637557327747345,0.23792815208435059,-1.7820760011672974,0.4283819794654846,-1.7366220951080322,0.49295684695243835,correct
1.293077826499939,-0.15808293223381042,1.2963627576828003,-0.2053062468767166,1.2678627967834473,-0.22991062700748444,1.230725646018982,-0.32712677121162415,1.1267067193984985,-0.3587876856327057,1.0214897394180298,-0.22500856220722198,0.9259910583496094,-0.23031404614448547,0.8659259080886841,0.24765300750732422,0.764211118221283,0.3896619379520416,0.7796058058738708,0.7840684056282043,0.7630998492240906,0.966036319732666,0.024631384760141373,0.050077151507139206,-0.024631110951304436,-0.05007728934288025,-0.617304801940918,0.23673845827579498,-0.6374258995056152,0.22931838035583496,-1.7893620729446411,0.41512155532836914,-1.7366207838058472,0.4869595468044281,correct
1.2747424840927124,-0.25384363532066345,1.2517664432525635,-0.29738298058509827,1.2708137035369873,-0.3092474937438965,1.126753330230713,-0.4053606688976288,1.170945167541504,-0.41562142968177795,0.9252216219902039,-0.3091094195842743,0.9790173768997192,-0.3023427426815033,0.8368335962295532,0.0941532701253891,0.8100745677947998,0.22107094526290894,0.7653505802154541,0.6626865267753601,0.7792361378669739,0.7771857380867004,-0.023911574855446815,0.04608919844031334,0.023911837488412857,-0.04608919844031334,-0.7430410385131836,0.2035793960094452,-0.6711385250091553,0.21467800438404083,-1.6691800355911255,0.3200710117816925,-1.6289832592010498,0.37263768911361694,correct
1.2387064695358276,-0.24960853159427643,1.2113661766052246,-0.3037640452384949,1.2230689525604248,-0.31504324078559875,1.0939388275146484,-0.43284833431243896,1.132015585899353,-0.430142343044281,0.9284282326698303,-0.3152328133583069,0.9718525409698486,-0.30841198563575745,0.877074658870697,0.17825961112976074,0.8481103777885437,0.31481286883354187,0.8228055834770203,0.6835281848907471,0.835868775844574,0.799858033657074,-0.02214720845222473,0.047604043036699295,0.02214720845222473,-0.04760391637682915,-0.5193824172019958,0.18799741566181183,-0.4687784016132355,0.1529282033443451,-1.5280572175979614,0.4232597351074219,-1.5149894952774048,0.4160057008266449,correct
1.2480432987213135,-0.23555321991443634,1.2321983575820923,-0.28484293818473816,1.2329519987106323,-0.30878782272338867,1.1266100406646729,-0.4128649830818176,1.130879282951355,-0.4393673241138458,0.9458593726158142,-0.2967379093170166,0.9592641592025757,-0.3119525909423828,0.8866864442825317,0.2002568393945694,0.8489788174629211,0.3288085162639618,0.8458383679389954,0.6895282864570618,0.8257479071617126,0.8090187311172485,-0.012762121856212616,0.053677186369895935,0.012762121856212616,-0.053677186369895935,-0.5025538206100464,0.20758932828903198,-0.4783710837364197,0.14449219405651093,-1.5557613372802734,0.4359409809112549,-1.5207191705703735,0.4071114659309387,correct
1.2669084072113037,-0.22673584520816803,1.2497491836547852,-0.27569571137428284,1.2538225650787354,-0.2987478971481323,1.1355396509170532,-0.3991948366165161,1.148557424545288,-0.4228126108646393,0.9472924470901489,-0.2862892746925354,0.9679204821586609,-0.28987014293670654,0.891912043094635,0.21347984671592712,0.8509076237678528,0.36366307735443115,0.8604691028594971,0.703248143196106,0.8389716744422913,0.8386071920394897,-0.014271581545472145,0.05027773231267929,0.014271581545472145,-0.05027773231267929,-0.4970254898071289,0.21184663474559784,-0.47626277804374695,0.16409021615982056,-1.5392271280288696,0.4448429346084595,-1.5203866958618164,0.4349891245365143,correct
1.2657581567764282,-0.2262490689754486,1.2481821775436401,-0.27551886439323425,1.25179922580719,-0.2982326149940491,1.134412169456482,-0.399448037147522,1.146142840385437,-0.42192989587783813,0.9491057991981506,-0.28642433881759644,0.9663099050521851,-0.2890602648258209,0.894115149974823,0.2109428346157074,0.8470074534416199,0.36367684602737427,0.8604878187179565,0.7011265158653259,0.8325923681259155,0.8376153707504272,-0.013444345444440842,0.05061044543981552,0.013444598764181137,-0.05061044543981552,-0.49994924664497375,0.2182333767414093,-0.4791300892829895,0.16724643111228943,-1.5486723184585571,0.45299312472343445,-1.5279736518859863,0.43753889203071594,correct
1.2869210243225098,-0.12624108791351318,1.2889825105667114,-0.17629778385162354,1.2606477737426758,-0.19332627952098846,1.2302007675170898,-0.3023059368133545,1.1267799139022827,-0.31751611828804016,1.0360389947891235,-0.20776188373565674,0.923515796661377,-0.19241942465305328,0.8889320492744446,0.2613198161125183,0.749103844165802,0.43274936079978943,0.7958667874336243,0.7784865498542786,0.7444422841072083,0.9844681620597839,0.028842704370617867,0.04570075497031212,-0.02884243242442608,-0.04570075497031212,-0.6309868097305298,0.2771114110946655,-0.6471765041351318,0.28351303935050964,-1.7704589366912842,0.43101510405540466,-1.722116470336914,0.5144044756889343,correct
1.2998236417770386,-0.23268462717533112,1.2913129329681396,-0.2761375904083252,1.2867518663406372,-0.3072047531604767,1.189067006111145,-0.3923092186450958,1.152302861213684,-0.43865177035331726,0.9859980940818787,-0.2724607586860657,0.9339849352836609,-0.28759756684303284,0.8759275674819946,0.2678024470806122,0.7903538346290588,0.39532214403152466,0.7906895279884338,0.8058629631996155,0.8108009099960327,0.9748048782348633,0.00971696525812149,0.050591692328453064,-0.00971696525812149,-0.050591692328453064,-0.6103902459144592,0.20164242386817932,-0.6233128309249878,0.20673559606075287,-1.7983707189559937,0.4383000135421753,-1.7569876909255981,0.5350832343101501,correct
1.2957504987716675,-0.21924938261508942,1.284262776374817,-0.26714494824409485,1.2808798551559448,-0.29011034965515137,1.1731719970703125,-0.38103175163269043,1.164003849029541,-0.4088851511478424,0.9732754826545715,-0.2736278772354126,0.9494311213493347,-0.2770075500011444,0.9234569072723389,0.15318195521831512,0.8070545792579651,0.349782258272171,1.0210533142089844,0.542077898979187,0.8115257024765015,0.8442887663841248,0.006910128518939018,0.04815514758229256,-0.006910128518939018,-0.04815514758229256,-0.4180563986301422,0.29294437170028687,-0.5142492651939392,0.23554885387420654,-1.4494706392288208,0.4551968574523926,-1.5917071104049683,0.4371711015701294,correct
